ENTIDAD,MUN,LOC,AGEB,MZA,NOM_LOC,GRAPROES,PEA,POCUPADA,P15YM_SE,VPH_C_SERV,VPH_SNBIEN,P_18A24,P_60YMAS,REL_H_M,POBTOT,TOTHOG,POBHOG,VIVPAR_HAB,VPH_NDACMM,VPH_AUTOM,VPH_MOTO,VPH_BICI,ClaveGeo
14,039,0001,0083,029,Guadalajara,10.96,56.0,52.0,,35.0,0.0,9.0,30.0,98.21,111.0,35.0,111.0,35.0,15.0,18.0,6.0,8.0,1403900010083029
14,039,0001,0083,030,Guadalajara,11.64,33.0,32.0,0.0,18.0,0.0,6.0,3.0,114.81,58.0,18.0,58.0,17.0,7.0,10.0,3.0,,1403900010083030
14,039,0001,0083,032,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900010083032
14,039,0001,0083,033,Guadalajara,11.02,64.0,63.0,,30.0,0.0,14.0,17.0,79.41,122.0,30.0,122.0,30.0,16.0,13.0,,,1403900010083033
14,039,0001,0083,034,Guadalajara,11.11,27.0,27.0,,13.0,0.0,8.0,8.0,63.16,62.0,13.0,62.0,12.0,7.0,5.0,,,1403900010083034
14,039,0001,0083,035,Guadalajara,9.89,25.0,25.0,0.0,19.0,0.0,7.0,14.0,103.33,61.0,19.0,61.0,19.0,14.0,5.0,,5.0,1403900010083035
14,039,0001,0083,036,Guadalajara,10.81,51.0,50.0,0.0,31.0,0.0,12.0,17.0,102.04,99.0,31.0,99.0,31.0,19.0,10.0,,4.0,1403900010083036
14,039,0001,0083,037,Guadalajara,11.43,33.0,32.0,,18.0,0.0,10.0,19.0,100.0,78.0,18.0,78.0,17.0,5.0,13.0,,3.0,1403900010083037
14,039,0001,0083,044,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900010083044
14,039,0001,0083,045,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900010083045
14,039,0001,0115,001,Guadalajara,13.66,80.0,80.0,0.0,56.0,0.0,18.0,44.0,81.82,160.0,56.0,160.0,56.0,7.0,49.0,8.0,11.0,1403900010115001
14,039,0001,0115,002,Guadalajara,13.24,106.0,106.0,,60.0,0.0,19.0,46.0,80.7,206.0,60.0,206.0,60.0,9.0,50.0,3.0,14.0,1403900010115002
14,039,0001,0115,003,Guadalajara,13.84,118.0,118.0,0.0,53.0,0.0,15.0,48.0,84.34,153.0,53.0,153.0,53.0,7.0,46.0,11.0,16.0,1403900010115003
14,039,0001,0115,004,Guadalajara,14.01,120.0,119.0,,51.0,0.0,20.0,43.0,80.22,164.0,51.0,164.0,51.0,6.0,45.0,11.0,3.0,1403900010115004
14,039,0001,0115,005,Guadalajara,14.42,154.0,154.0,0.0,61.0,0.0,15.0,63.0,81.91,171.0,61.0,171.0,61.0,10.0,51.0,12.0,10.0,1403900010115005
14,039,0001,0115,006,Guadalajara,12.87,139.0,139.0,,60.0,0.0,22.0,63.0,96.7,179.0,60.0,179.0,60.0,20.0,40.0,14.0,8.0,1403900010115006
14,039,0001,0115,007,Guadalajara,12.57,101.0,94.0,,66.0,0.0,16.0,36.0,87.5,180.0,66.0,180.0,66.0,21.0,42.0,13.0,10.0,1403900010115007
14,039,0001,0115,008,Guadalajara,11.45,78.0,78.0,4.0,46.0,0.0,12.0,28.0,108.45,148.0,46.0,148.0,45.0,17.0,28.0,5.0,12.0,1403900010115008
14,039,0001,0115,009,Guadalajara,11.37,78.0,78.0,,40.0,0.0,18.0,27.0,82.93,150.0,40.0,150.0,40.0,16.0,24.0,4.0,10.0,1403900010115009
14,039,0001,0115,010,Guadalajara,13.36,76.0,73.0,0.0,55.0,0.0,16.0,61.0,80.22,164.0,56.0,164.0,56.0,10.0,46.0,,8.0,1403900010115010
14,039,0001,0115,011,Guadalajara,12.05,66.0,65.0,,43.0,0.0,21.0,34.0,93.75,124.0,43.0,124.0,43.0,7.0,36.0,,3.0,1403900010115011
14,039,0001,0115,012,Guadalajara,14.07,89.0,89.0,0.0,36.0,0.0,9.0,27.0,81.03,105.0,36.0,105.0,36.0,7.0,29.0,4.0,4.0,1403900010115012
14,039,0001,0115,013,Guadalajara,14.18,80.0,79.0,,37.0,0.0,14.0,33.0,67.65,114.0,37.0,114.0,37.0,8.0,28.0,7.0,5.0,1403900010115013
14,039,0001,0115,014,Guadalajara,13.47,62.0,61.0,,42.0,0.0,14.0,25.0,80.6,121.0,42.0,121.0,42.0,15.0,27.0,0.0,4.0,1403900010115014
14,039,0001,0115,015,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900010115015
14,039,0001,0115,016,Guadalajara,11.16,84.0,81.0,5.0,46.0,0.0,16.0,46.0,95.12,160.0,46.0,160.0,46.0,16.0,28.0,10.0,14.0,1403900010115016
14,039,0001,0115,017,Guadalajara,12.48,99.0,98.0,0.0,56.0,0.0,27.0,52.0,83.78,204.0,56.0,204.0,56.0,13.0,43.0,6.0,13.0,1403900010115017
14,039,0001,0115,018,Guadalajara,12.1,13.0,13.0,0.0,11.0,0.0,,13.0,78.26,41.0,11.0,41.0,11.0,,10.0,,,1403900010115018
14,039,0001,0115,019,Guadalajara,14.1,60.0,60.0,0.0,26.0,0.0,16.0,15.0,117.95,85.0,26.0,85.0,26.0,5.0,21.0,5.0,7.0,1403900010115019
14,039,0001,0115,020,Guadalajara,10.46,76.0,76.0,,46.0,0.0,20.0,22.0,82.19,133.0,46.0,133.0,46.0,29.0,15.0,5.0,7.0,1403900010115020
14,039,0001,0115,021,Guadalajara,11.57,78.0,74.0,,40.0,0.0,17.0,30.0,81.48,147.0,40.0,147.0,40.0,17.0,22.0,4.0,7.0,1403900010115021
14,039,0001,0115,022,Guadalajara,12.85,62.0,62.0,0.0,52.0,0.0,9.0,38.0,78.21,139.0,52.0,139.0,52.0,13.0,38.0,4.0,12.0,1403900010115022
14,039,0001,0115,023,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900010115023
14,039,0001,0115,024,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900010115024
14,039,0001,0115,025,Guadalajara,11.71,66.0,63.0,,38.0,0.0,17.0,33.0,98.51,133.0,38.0,133.0,38.0,13.0,25.0,6.0,6.0,1403900010115025
14,039,0001,0115,026,Guadalajara,12.1,61.0,59.0,0.0,36.0,0.0,17.0,35.0,98.39,123.0,36.0,123.0,36.0,11.0,24.0,4.0,,1403900010115026
14,039,0001,0115,027,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900010115027
14,039,0001,0115,028,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900010115028
14,039,0001,0115,034,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900010115034
14,039,0001,0134,001,Guadalajara,12.38,27.0,27.0,,15.0,0.0,5.0,12.0,54.84,48.0,15.0,48.0,15.0,4.0,11.0,3.0,,1403900010134001
14,039,0001,0134,002,Guadalajara,12.68,16.0,16.0,0.0,9.0,0.0,5.0,,163.64,29.0,9.0,29.0,9.0,3.0,6.0,0.0,7.0,1403900010134002
14,039,0001,0134,003,Guadalajara,12.25,49.0,47.0,0.0,34.0,0.0,7.0,31.0,91.53,113.0,34.0,113.0,33.0,10.0,23.0,5.0,9.0,1403900010134003
14,039,0001,0134,004,Guadalajara,13.88,67.0,66.0,0.0,30.0,0.0,9.0,16.0,90.2,97.0,30.0,97.0,30.0,4.0,26.0,20.0,23.0,1403900010134004
14,039,0001,0134,005,Guadalajara,13.12,54.0,53.0,,30.0,0.0,7.0,21.0,67.31,87.0,30.0,87.0,30.0,6.0,24.0,13.0,12.0,1403900010134005
14,039,0001,0134,006,Guadalajara,13.53,86.0,86.0,0.0,34.0,0.0,13.0,24.0,94.23,101.0,34.0,101.0,34.0,12.0,21.0,10.0,11.0,1403900010134006
14,039,0001,0134,007,Guadalajara,13.09,54.0,54.0,0.0,30.0,0.0,18.0,20.0,89.13,87.0,30.0,87.0,30.0,12.0,18.0,6.0,8.0,1403900010134007
14,039,0001,0134,008,Guadalajara,12.51,36.0,35.0,0.0,15.0,0.0,4.0,11.0,95.65,45.0,15.0,45.0,15.0,3.0,12.0,3.0,,1403900010134008
14,039,0001,0134,009,Guadalajara,12.22,44.0,43.0,3.0,19.0,0.0,11.0,17.0,62.5,65.0,19.0,58.0,19.0,8.0,11.0,,6.0,1403900010134009
14,039,0001,0134,010,Guadalajara,11.03,36.0,36.0,,15.0,0.0,9.0,12.0,120.59,75.0,15.0,75.0,15.0,4.0,11.0,,5.0,1403900010134010
14,039,0001,0134,011,Guadalajara,10.68,50.0,50.0,,28.0,0.0,14.0,13.0,66.15,108.0,28.0,108.0,28.0,10.0,17.0,3.0,8.0,1403900010134011
14,039,0001,0134,012,Guadalajara,12.69,74.0,73.0,,45.0,0.0,21.0,28.0,98.33,119.0,45.0,119.0,45.0,16.0,28.0,4.0,8.0,1403900010134012
14,039,0001,0134,013,Guadalajara,11.91,71.0,71.0,0.0,38.0,0.0,17.0,32.0,95.65,135.0,38.0,135.0,38.0,13.0,24.0,4.0,5.0,1403900010134013
14,039,0001,0134,014,Guadalajara,12.43,68.0,67.0,0.0,38.0,0.0,14.0,24.0,79.1,120.0,38.0,120.0,37.0,14.0,23.0,5.0,7.0,1403900010134014
14,039,0001,0134,015,Guadalajara,12.71,68.0,68.0,0.0,42.0,0.0,7.0,29.0,72.46,119.0,42.0,119.0,42.0,16.0,26.0,0.0,7.0,1403900010134015
14,039,0001,0134,016,Guadalajara,12.13,82.0,82.0,,46.0,0.0,15.0,24.0,86.3,136.0,46.0,136.0,45.0,24.0,22.0,,9.0,1403900010134016
14,039,0001,0134,017,Guadalajara,12.29,56.0,56.0,3.0,39.0,0.0,13.0,28.0,69.23,110.0,39.0,110.0,39.0,20.0,17.0,,9.0,1403900010134017
14,039,0001,0134,018,Guadalajara,11.78,74.0,73.0,0.0,37.0,0.0,9.0,24.0,79.37,113.0,37.0,113.0,33.0,17.0,20.0,8.0,11.0,1403900010134018
14,039,0001,0134,020,Guadalajara,12.12,31.0,30.0,,16.0,0.0,0.0,10.0,131.58,44.0,16.0,44.0,16.0,3.0,13.0,4.0,3.0,1403900010134020
14,039,0001,0134,021,Guadalajara,11.48,25.0,25.0,,12.0,0.0,,9.0,121.05,42.0,12.0,42.0,12.0,5.0,6.0,4.0,4.0,1403900010134021
14,039,0001,0134,022,Guadalajara,9.18,29.0,28.0,,12.0,0.0,4.0,6.0,100.0,44.0,12.0,44.0,12.0,,7.0,7.0,6.0,1403900010134022
14,039,0001,0134,023,Guadalajara,8.21,38.0,36.0,7.0,27.0,0.0,7.0,17.0,81.63,89.0,27.0,89.0,26.0,18.0,7.0,3.0,8.0,1403900010134023
14,039,0001,0134,024,Guadalajara,10.73,27.0,27.0,,17.0,,8.0,9.0,117.39,50.0,17.0,50.0,17.0,8.0,7.0,4.0,4.0,1403900010134024
14,039,0001,0134,025,Guadalajara,9.65,33.0,32.0,3.0,20.0,0.0,8.0,14.0,100.0,66.0,20.0,66.0,19.0,8.0,10.0,5.0,4.0,1403900010134025
14,039,0001,0134,026,Guadalajara,10.21,44.0,44.0,6.0,27.0,0.0,5.0,22.0,92.45,102.0,28.0,102.0,27.0,15.0,11.0,4.0,6.0,1403900010134026
14,039,0001,0134,027,Guadalajara,11.08,36.0,36.0,,26.0,0.0,12.0,15.0,100.0,78.0,26.0,78.0,26.0,8.0,17.0,6.0,15.0,1403900010134027
14,039,0001,0134,028,Guadalajara,13.22,78.0,78.0,0.0,41.0,0.0,18.0,30.0,84.29,129.0,41.0,129.0,41.0,16.0,25.0,,5.0,1403900010134028
14,039,0001,0134,029,Guadalajara,11.82,77.0,74.0,,40.0,0.0,9.0,37.0,96.83,124.0,40.0,124.0,40.0,23.0,16.0,,5.0,1403900010134029
14,039,0001,0134,030,Guadalajara,14.09,41.0,40.0,0.0,19.0,0.0,5.0,12.0,57.14,55.0,19.0,55.0,19.0,7.0,12.0,6.0,8.0,1403900010134030
14,039,0001,0134,031,Guadalajara,9.22,22.0,22.0,,17.0,0.0,4.0,10.0,150.0,65.0,17.0,65.0,17.0,5.0,11.0,,6.0,1403900010134031
14,039,0001,0134,032,Guadalajara,8.46,5.0,5.0,0.0,3.0,0.0,,3.0,70.0,17.0,3.0,17.0,3.0,,,,,1403900010134032
14,039,0001,0134,033,Guadalajara,9.65,25.0,24.0,0.0,13.0,0.0,5.0,,131.58,44.0,13.0,44.0,12.0,6.0,7.0,,3.0,1403900010134033
14,039,0001,0134,034,Guadalajara,13.29,57.0,57.0,,40.0,0.0,4.0,19.0,92.98,110.0,40.0,110.0,40.0,15.0,25.0,,7.0,1403900010134034
14,039,0001,0134,035,Guadalajara,12.77,30.0,30.0,0.0,16.0,0.0,9.0,7.0,95.83,47.0,16.0,47.0,16.0,7.0,9.0,,4.0,1403900010134035
14,039,0001,0134,037,Guadalajara,12.22,52.0,50.0,0.0,30.0,0.0,9.0,17.0,81.13,96.0,30.0,96.0,30.0,9.0,21.0,,9.0,1403900010134037
14,039,0001,0134,038,Guadalajara,10.0,36.0,36.0,,21.0,0.0,3.0,23.0,85.71,78.0,21.0,78.0,20.0,13.0,8.0,,5.0,1403900010134038
14,039,0001,0134,039,Guadalajara,12.4,20.0,20.0,0.0,9.0,0.0,,5.0,106.67,31.0,9.0,31.0,9.0,,7.0,3.0,4.0,1403900010134039
14,039,0001,0134,040,Guadalajara,12.9,50.0,50.0,0.0,27.0,0.0,21.0,7.0,133.33,98.0,27.0,98.0,27.0,13.0,13.0,5.0,10.0,1403900010134040
14,039,0001,0134,042,Guadalajara,12.17,59.0,58.0,0.0,32.0,0.0,21.0,20.0,90.48,120.0,32.0,120.0,31.0,9.0,23.0,3.0,11.0,1403900010134042
14,039,0001,0134,045,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900010134045
14,039,0001,0149,001,Guadalajara,14.21,65.0,65.0,,41.0,0.0,7.0,44.0,96.83,124.0,41.0,124.0,41.0,8.0,33.0,4.0,,1403900010149001
14,039,0001,0149,002,Guadalajara,13.21,38.0,37.0,0.0,27.0,0.0,13.0,28.0,68.09,79.0,27.0,79.0,27.0,5.0,22.0,4.0,7.0,1403900010149002
14,039,0001,0149,003,Guadalajara,13.86,58.0,57.0,0.0,29.0,0.0,10.0,28.0,77.97,105.0,29.0,105.0,29.0,4.0,25.0,3.0,5.0,1403900010149003
14,039,0001,0149,004,Guadalajara,14.32,72.0,71.0,0.0,44.0,0.0,14.0,36.0,98.46,129.0,44.0,129.0,44.0,5.0,39.0,,4.0,1403900010149004
14,039,0001,0149,005,Guadalajara,13.77,67.0,66.0,,47.0,0.0,11.0,42.0,83.33,143.0,47.0,143.0,47.0,6.0,41.0,6.0,4.0,1403900010149005
14,039,0001,0149,006,Guadalajara,13.03,40.0,39.0,,32.0,0.0,13.0,33.0,79.63,97.0,32.0,97.0,32.0,4.0,28.0,,4.0,1403900010149006
14,039,0001,0149,007,Guadalajara,13.56,50.0,49.0,0.0,31.0,0.0,13.0,21.0,83.33,99.0,31.0,99.0,31.0,9.0,22.0,,8.0,1403900010149007
14,039,0001,0149,008,Guadalajara,13.95,77.0,73.0,0.0,37.0,0.0,14.0,29.0,89.55,127.0,37.0,127.0,37.0,6.0,31.0,,7.0,1403900010149008
14,039,0001,0149,009,Guadalajara,14.96,44.0,44.0,0.0,31.0,0.0,,27.0,65.96,78.0,31.0,78.0,31.0,3.0,28.0,,11.0,1403900010149009
14,039,0001,0149,010,Guadalajara,12.7,84.0,83.0,,58.0,0.0,15.0,52.0,94.57,179.0,58.0,179.0,55.0,14.0,44.0,4.0,10.0,1403900010149010
14,039,0001,0149,012,Guadalajara,14.34,59.0,58.0,0.0,40.0,0.0,5.0,41.0,69.33,127.0,40.0,127.0,40.0,6.0,34.0,,0.0,1403900010149012
14,039,0001,0149,013,Guadalajara,13.58,40.0,40.0,0.0,29.0,0.0,4.0,26.0,104.88,84.0,29.0,84.0,29.0,3.0,26.0,,4.0,1403900010149013
14,039,0001,0149,014,Guadalajara,13.53,52.0,52.0,0.0,33.0,0.0,15.0,29.0,77.59,103.0,33.0,103.0,33.0,3.0,30.0,,9.0,1403900010149014
14,039,0001,0149,015,Guadalajara,13.79,52.0,50.0,,30.0,0.0,10.0,27.0,84.78,85.0,30.0,85.0,30.0,4.0,26.0,3.0,13.0,1403900010149015
14,039,0001,0149,016,Guadalajara,13.59,44.0,43.0,,29.0,0.0,11.0,16.0,83.72,79.0,29.0,79.0,29.0,,28.0,,3.0,1403900010149016
14,039,0001,0149,017,Guadalajara,13.24,16.0,15.0,0.0,16.0,0.0,3.0,13.0,121.05,42.0,16.0,42.0,16.0,,14.0,0.0,,1403900010149017
14,039,0001,0149,018,Guadalajara,14.41,58.0,57.0,0.0,45.0,0.0,17.0,28.0,71.43,108.0,45.0,108.0,45.0,5.0,40.0,4.0,,1403900010149018
14,039,0001,0149,019,Guadalajara,13.45,59.0,58.0,,35.0,0.0,16.0,28.0,72.58,107.0,35.0,107.0,35.0,5.0,27.0,5.0,5.0,1403900010149019
14,039,0001,0149,020,Guadalajara,14.14,51.0,49.0,0.0,31.0,0.0,10.0,25.0,80.0,99.0,31.0,99.0,31.0,3.0,28.0,0.0,8.0,1403900010149020
14,039,0001,0149,021,Guadalajara,14.19,44.0,44.0,0.0,28.0,0.0,6.0,16.0,92.11,73.0,28.0,73.0,28.0,,27.0,,13.0,1403900010149021
14,039,0001,0149,022,Guadalajara,14.3,23.0,23.0,0.0,19.0,0.0,5.0,18.0,100.0,52.0,19.0,52.0,19.0,4.0,15.0,0.0,,1403900010149022
14,039,0001,0149,023,Guadalajara,13.17,55.0,54.0,0.0,38.0,0.0,4.0,38.0,89.66,110.0,38.0,110.0,38.0,3.0,35.0,5.0,0.0,1403900010149023
14,039,0001,0149,024,Guadalajara,12.74,62.0,61.0,0.0,42.0,0.0,11.0,30.0,85.29,126.0,42.0,126.0,42.0,5.0,37.0,,9.0,1403900010149024
14,039,0001,0149,025,Guadalajara,14.76,50.0,50.0,0.0,33.0,0.0,7.0,29.0,91.84,94.0,33.0,94.0,33.0,5.0,28.0,5.0,10.0,1403900010149025
14,039,0001,0149,026,Guadalajara,14.88,77.0,77.0,,34.0,0.0,13.0,34.0,94.92,115.0,34.0,115.0,34.0,,31.0,4.0,11.0,1403900010149026
14,039,0001,0149,027,Guadalajara,13.91,34.0,33.0,0.0,19.0,0.0,4.0,18.0,117.24,63.0,19.0,63.0,19.0,,17.0,,3.0,1403900010149027
14,039,0001,0149,028,Guadalajara,13.97,74.0,73.0,0.0,39.0,0.0,10.0,33.0,98.21,111.0,39.0,111.0,39.0,8.0,31.0,4.0,0.0,1403900010149028
14,039,0001,0149,029,Guadalajara,12.83,43.0,41.0,0.0,31.0,0.0,10.0,33.0,91.49,90.0,32.0,90.0,32.0,5.0,25.0,,,1403900010149029
14,039,0001,0149,030,Guadalajara,13.4,45.0,44.0,0.0,21.0,0.0,14.0,16.0,102.56,79.0,21.0,79.0,21.0,0.0,20.0,3.0,5.0,1403900010149030
14,039,0001,0149,031,Guadalajara,14.76,39.0,38.0,0.0,21.0,0.0,8.0,5.0,80.65,56.0,21.0,56.0,21.0,3.0,18.0,,6.0,1403900010149031
14,039,0001,0149,032,Guadalajara,12.97,54.0,54.0,0.0,37.0,0.0,12.0,21.0,96.3,106.0,37.0,106.0,37.0,5.0,32.0,4.0,5.0,1403900010149032
14,039,0001,0149,033,Guadalajara,13.42,52.0,52.0,0.0,37.0,0.0,13.0,27.0,87.04,101.0,37.0,101.0,37.0,7.0,29.0,4.0,3.0,1403900010149033
14,039,0001,0153,001,Guadalajara,13.04,36.0,36.0,0.0,21.0,0.0,,11.0,132.26,72.0,21.0,72.0,21.0,5.0,16.0,,,1403900010153001
14,039,0001,0153,002,Guadalajara,13.85,75.0,75.0,,41.0,0.0,10.0,20.0,82.89,139.0,41.0,139.0,41.0,5.0,36.0,4.0,4.0,1403900010153002
14,039,0001,0153,003,Guadalajara,13.34,71.0,69.0,0.0,43.0,0.0,9.0,32.0,72.97,128.0,43.0,128.0,40.0,8.0,34.0,3.0,3.0,1403900010153003
14,039,0001,0153,004,Guadalajara,13.54,55.0,55.0,0.0,39.0,0.0,19.0,25.0,87.88,124.0,39.0,124.0,39.0,4.0,34.0,,0.0,1403900010153004
14,039,0001,0153,005,Guadalajara,12.68,37.0,37.0,3.0,23.0,0.0,4.0,19.0,97.06,67.0,23.0,67.0,23.0,4.0,19.0,0.0,,1403900010153005
14,039,0001,0153,006,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900010153006
14,039,0001,0153,007,Guadalajara,12.72,21.0,20.0,0.0,14.0,0.0,7.0,10.0,79.17,43.0,14.0,43.0,14.0,4.0,10.0,,,1403900010153007
14,039,0001,0153,008,Guadalajara,12.6,31.0,31.0,,18.0,0.0,,13.0,119.23,57.0,18.0,57.0,18.0,7.0,11.0,0.0,0.0,1403900010153008
14,039,0001,0153,009,Guadalajara,13.73,60.0,59.0,0.0,33.0,0.0,13.0,22.0,100.0,102.0,33.0,102.0,33.0,7.0,25.0,,3.0,1403900010153009
14,039,0001,0153,011,Guadalajara,13.57,82.0,78.0,0.0,56.0,0.0,19.0,46.0,92.86,162.0,56.0,162.0,56.0,8.0,48.0,5.0,10.0,1403900010153011
14,039,0001,0153,012,Guadalajara,14.26,82.0,79.0,0.0,44.0,0.0,15.0,31.0,83.12,141.0,44.0,141.0,44.0,9.0,35.0,,5.0,1403900010153012
14,039,0001,0153,013,Guadalajara,13.95,39.0,38.0,0.0,29.0,0.0,8.0,21.0,97.44,77.0,29.0,77.0,29.0,13.0,16.0,0.0,,1403900010153013
14,039,0001,0153,014,Guadalajara,12.57,53.0,52.0,,31.0,0.0,15.0,22.0,84.62,96.0,31.0,96.0,31.0,12.0,19.0,,0.0,1403900010153014
14,039,0001,0153,015,Guadalajara,13.11,22.0,22.0,0.0,16.0,0.0,9.0,13.0,82.14,51.0,16.0,51.0,16.0,8.0,8.0,,,1403900010153015
14,039,0001,0153,016,Guadalajara,12.57,27.0,27.0,0.0,19.0,0.0,10.0,11.0,58.33,57.0,19.0,57.0,18.0,4.0,15.0,,,1403900010153016
14,039,0001,0153,017,Guadalajara,12.65,23.0,21.0,0.0,16.0,0.0,5.0,13.0,80.77,47.0,16.0,47.0,16.0,4.0,12.0,0.0,3.0,1403900010153017
14,039,0001,0153,018,Guadalajara,9.7,49.0,49.0,3.0,22.0,0.0,14.0,16.0,104.88,84.0,22.0,84.0,22.0,6.0,15.0,5.0,6.0,1403900010153018
14,039,0001,0153,019,Guadalajara,12.84,47.0,47.0,,28.0,0.0,8.0,28.0,110.0,105.0,28.0,105.0,28.0,3.0,25.0,,3.0,1403900010153019
14,039,0001,0153,021,Guadalajara,12.69,75.0,68.0,,46.0,0.0,14.0,46.0,94.59,144.0,46.0,144.0,46.0,7.0,38.0,4.0,9.0,1403900010153021
14,039,0001,0153,022,Guadalajara,13.71,68.0,65.0,0.0,43.0,0.0,10.0,31.0,89.66,110.0,43.0,110.0,42.0,6.0,37.0,6.0,,1403900010153022
14,039,0001,0153,023,Guadalajara,13.63,53.0,51.0,,37.0,0.0,7.0,33.0,55.88,106.0,37.0,106.0,36.0,12.0,24.0,,,1403900010153023
14,039,0001,0153,024,Guadalajara,12.52,47.0,47.0,0.0,33.0,0.0,17.0,22.0,75.0,98.0,33.0,98.0,33.0,12.0,21.0,4.0,8.0,1403900010153024
14,039,0001,0153,025,Guadalajara,12.26,55.0,55.0,0.0,30.0,0.0,16.0,27.0,92.86,108.0,31.0,108.0,31.0,9.0,21.0,3.0,5.0,1403900010153025
14,039,0001,0153,026,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900010153026
14,039,0001,0153,027,Guadalajara,13.9,37.0,36.0,0.0,27.0,0.0,8.0,22.0,61.82,89.0,27.0,89.0,27.0,,25.0,4.0,4.0,1403900010153027
14,039,0001,0153,028,Guadalajara,13.39,70.0,69.0,,49.0,0.0,11.0,39.0,100.0,140.0,49.0,140.0,47.0,9.0,40.0,3.0,5.0,1403900010153028
14,039,0001,0153,029,Guadalajara,13.83,42.0,42.0,,37.0,0.0,8.0,26.0,92.73,106.0,37.0,106.0,36.0,8.0,29.0,,6.0,1403900010153029
14,039,0001,0153,032,Guadalajara,13.74,85.0,84.0,,47.0,0.0,18.0,41.0,78.57,150.0,47.0,150.0,46.0,5.0,42.0,,5.0,1403900010153032
14,039,0001,0153,033,Guadalajara,14.45,72.0,70.0,0.0,54.0,0.0,15.0,44.0,96.25,157.0,54.0,157.0,54.0,9.0,45.0,4.0,4.0,1403900010153033
14,039,0001,0153,034,Guadalajara,13.64,55.0,53.0,,40.0,0.0,15.0,28.0,82.81,117.0,40.0,117.0,39.0,5.0,34.0,,3.0,1403900010153034
14,039,0001,0153,035,Guadalajara,13.74,102.0,99.0,0.0,64.0,0.0,22.0,51.0,88.89,187.0,64.0,187.0,63.0,9.0,54.0,6.0,8.0,1403900010153035
14,039,0001,0153,036,Guadalajara,14.01,68.0,67.0,0.0,37.0,0.0,11.0,33.0,67.65,114.0,37.0,114.0,37.0,3.0,34.0,,3.0,1403900010153036
14,039,0001,0153,037,Guadalajara,14.36,108.0,106.0,,63.0,0.0,16.0,63.0,87.62,197.0,63.0,194.0,62.0,3.0,60.0,8.0,9.0,1403900010153037
14,039,0001,0153,038,Guadalajara,14.04,65.0,64.0,,46.0,0.0,14.0,37.0,92.86,135.0,46.0,135.0,42.0,9.0,36.0,,3.0,1403900010153038
14,039,0001,0153,041,Guadalajara,12.11,70.0,67.0,,53.0,0.0,19.0,27.0,92.0,144.0,53.0,144.0,51.0,25.0,27.0,,11.0,1403900010153041
14,039,0001,0153,042,Guadalajara,12.83,36.0,36.0,,29.0,0.0,12.0,8.0,84.21,70.0,29.0,70.0,29.0,17.0,12.0,0.0,5.0,1403900010153042
14,039,0001,0153,043,Guadalajara,12.69,40.0,39.0,0.0,29.0,0.0,11.0,8.0,131.43,81.0,29.0,81.0,25.0,11.0,17.0,,3.0,1403900010153043
14,039,0001,0153,044,Guadalajara,13.86,57.0,57.0,0.0,36.0,0.0,7.0,13.0,95.83,94.0,36.0,94.0,35.0,10.0,25.0,,9.0,1403900010153044
14,039,0001,0153,045,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900010153045
14,039,0001,0153,046,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900010153046
